"CodPaquete","CodEnvio","Tipo","Peso"
1499,499,,1.3
1500,499,,0.81
1501,499,,0.28
1502,499,,0.25
1503,500,,0.33
1504,500,,1.31
1505,501,,1.06
1506,501,,0.87
1507,501,,0.8
1508,501,,0.36
1509,501,,0.24
1510,502,,0.31
1511,502,,0.24
1512,503,,1
1513,503,,0.27
1514,503,,0.94
1515,504,,0.31
1516,504,,0.23
1517,504,,1.11
1518,504,,0.28
1519,504,,0.91
1520,505,,1.09
1521,505,,0.87
1522,505,,0.77
1523,506,,98.97
1524,506,,97.97
1525,506,,89.94
1526,507,,119.39
1527,508,,117.84
1528,508,,108.09
1529,508,,118.15
1530,509,,106.84
1531,509,,85.94
1532,509,,92.84
1533,509,,102.22
1534,509,,92.74
1535,510,,438.14
1536,510,,408.91
1537,510,,420.3
1538,511,,260.69
1539,511,,284.8
1540,511,,292.04
1541,512,,286.91
1542,512,,330.65
1543,513,,197.58
1544,513,,213.49
1545,513,,190.23
1546,514,,0.27
1547,514,,0.95
1548,514,,0.34
1549,515,,0.31
1550,515,,0.91
1551,516,,0.55
1552,516,,1.41
1553,516,,0.34
1554,517,,0.31
1555,517,,1.09
1556,517,,0.28
1557,517,,0.26
1558,517,,1.34
1559,518,,1.11
1560,518,,0.27
1561,518,,0.22
1562,519,,0.29
1563,519,,0.99
1564,519,,1.01
1565,519,,0.27
1566,519,,1.18
1567,520,,0.82
1568,520,,0.31
1569,520,,0.25
1570,521,,0.23
1571,521,,0.33
1572,521,,0.3
1573,521,,0.84
1574,522,,96.96
1575,523,,94.45
1576,523,,107.1
1577,524,,116.35
1578,524,,114.43
1579,524,,133.88
1580,524,,114.54
1581,524,,117.34
1582,525,,87.12
1583,525,,104.01
1584,525,,112.18
1585,525,,98.68
1586,526,,380.48
1587,526,,392.07
1588,526,,391.99
1589,527,,318
1590,527,,295.69
1591,527,,292.44
1592,528,,184.31
1593,529,,190.76
1594,529,,207.86
1595,530,,1.13
1596,530,,0.84
1597,530,,0.93
1598,530,,0.63
1599,531,,0.96
1600,531,,1.09
1601,531,,0.39
1602,532,,0.81
1603,532,,0.86
1604,532,,1.29
1605,532,,1.22
1606,533,,336.26
1607,533,,377.3
1608,534,,403.14
1609,534,,350.15
1610,534,,375.42
1611,535,,301.41
1612,536,,267.53
1613,537,,302.43
1614,537,,301.4
1615,537,,288.59
1616,537,,323.69
1617,538,,203.96
1618,538,,201.94
1619,539,,195.43
1620,539,,196.13
1621,539,,213.89
1622,539,,232.64
1623,539,,198.49
1624,540,,0.77
1625,540,,0.26
1626,540,,0.32
1627,541,,1
1628,541,,0.23
1629,541,,0.31
1630,541,,0.35
1631,542,,0.3
1632,542,,0.26
1633,542,,1.06
1634,542,,1.04
1635,543,,0.28
1636,543,,0.91
1637,543,,0.3
1638,544,,323.27
1639,545,,357.11
1640,545,,345.7
1641,545,,341.97
1642,545,,335.55
1643,545,,359.61
1644,546,,308.15
1645,546,,310.29
1646,546,,342.89
1647,546,,310.95
1648,546,,284.65
1649,546,,311.05
1650,547,,220.39
1651,547,,183.97
1652,547,,235.11
1653,547,,209.52
1654,548,,0.3
1655,548,,0.37
1656,548,,0.29
1657,549,,0.3
1658,549,,0.67
1659,549,,0.3
1660,549,,0.97
1661,549,,0.45
1662,550,,0.26
1663,550,,1.1
1664,550,,0.39
1665,551,,0.2
1666,551,,0.27
1667,552,,0.32
1668,552,,0.33
1669,552,,0.24
1670,552,,0.3
1671,552,,1.01
1672,552,,0.84
1673,553,,0.23
1674,553,,0.83
1675,554,,0.24
1676,554,,0.28
1677,554,,0.24
1678,554,,0.21
1679,555,,0.27
1680,555,,0.36
1681,555,,0.88
1682,555,,0.31
1683,556,,0.37
1684,556,,0.99
1685,556,,0.34
1686,556,,0.34
1687,557,,1.14
1688,557,,1.05
1689,558,,94.25
1690,558,,91.37
1691,558,,96.15
1692,559,,126.14
1693,560,,110.84
1694,560,,127.25
1695,560,,127.5
1696,561,,96.37
1697,561,,101.82
1698,561,,93.36
1699,562,,397.55
1700,562,,392.22
1701,562,,414.4
1702,563,,300.44
1703,563,,357.05
1704,563,,308.38
1705,564,,187.39
1706,565,,192.35
1707,565,,197.78
1708,566,,0.24
1709,566,,0.29
1710,567,,0.6
1711,568,,1.19
1712,568,,0.23
1713,568,,0.35
1714,568,,0.27
1715,568,,0.89
1716,569,,0.34
1717,569,,0.26
1718,569,,0.3
1719,569,,0.99
1720,570,,0.96
1721,570,,0.28
1722,571,,0.99
1723,571,,1.03
1724,571,,0.79
1725,571,,0.28
1726,572,,1
1727,572,,0.34
1728,572,,0.31
1729,573,,0.3
1730,573,,0.77
1731,573,,0.31
1732,574,,0.24
1733,574,,0.34
1734,575,,0.34
1735,575,,1.21
1736,575,,1.03
1737,576,,86.42
1738,576,,112.8
1739,577,,103.4
1740,577,,96.46
1741,577,,101.07
1742,577,,101.55
1743,578,,123.14
1744,578,,125.23
1745,578,,124.02
1746,579,,112.48
1747,580,,119.48
1748,580,,97.3
1749,580,,109.26
1750,581,,347.29
1751,581,,391.26
1752,581,,409.25
1753,582,,316.6
1754,582,,287.5
1755,582,,318.77
1756,583,,205.82
1757,583,,185.02
1758,584,,210.87
1759,584,,241.79
1760,584,,241.19
1761,584,,197.53
1762,585,,0.29
1763,585,,1.11
1764,585,,0.97
1765,585,,0.77
1766,586,,0.6
1767,586,,0.92
1768,587,,0.26
1769,587,,0.36
1770,587,,1
1771,588,,0.95
1772,588,,1.02
1773,588,,0.31
1774,588,,0.82
1775,588,,0.24
1776,588,,1.26
1777,588,,0.96
1778,589,,0.2
1779,589,,0.97
1780,590,,0.27
1781,591,,0.95
1782,591,,0.31
1783,591,,0.32
1784,591,,0.27
1785,592,,0.37
1786,593,,0.25
1787,594,,0.22
1788,594,,0.91
1789,595,,0.24
1790,595,,1.04
1791,595,,0.85
1792,596,,104.77
1793,596,,93.88
1794,597,,107.45
1795,597,,99.01
1796,597,,118.27
1797,597,,96.68
1798,598,,153.28
1799,598,,99.46
1800,599,,131.05
1801,599,,141.24
1802,600,,91.89
1803,600,,100.58
1804,600,,110.24
1805,600,,105.57
1806,601,,370.91
1807,601,,426.75
1808,601,,367.78
1809,601,,361.87
1810,602,,309.57
1811,603,,287.38
1812,603,,237.18
1813,603,,284.83
1814,604,,199.05
1815,604,,188.71
1816,604,,208.73
1817,605,,0.36
1818,605,,1.12
1819,605,,0.32
1820,605,,0.29
1821,605,,0.34
1822,605,,0.39
1823,606,,1.14
1824,606,,0.94
1825,606,,0.32
1826,606,,0.96
1827,607,,1.12
1828,607,,1.34
1829,607,,1.1
1830,607,,0.83
1831,608,,0.3
1832,608,,1.19
1833,608,,0.25
1834,608,,0.33
1835,609,,0.81
1836,610,,0.36
1837,610,,0.87
1838,611,,1.41
1839,611,,1.13
1840,611,,0.33
1841,611,,0.34
1842,612,,94.94
1843,612,,95.32
1844,612,,106.23
1845,612,,108.29
1846,612,,99.43
1847,613,,126.53
1848,614,,118.31
1849,614,,114.62
1850,614,,108.25
1851,614,,136.43
1852,615,,107.22
1853,615,,92.34
1854,615,,95.85
1855,616,,335.77
1856,617,,403.64
1857,617,,356.15
1858,618,,275.04
1859,618,,357.26
1860,618,,268.5
1861,618,,282.91
1862,618,,292.12
1863,618,,315.4
1864,619,,171.21
1865,619,,204.14
1866,620,,197.54
1867,620,,204.11
1868,621,,1.34
1869,621,,0.27
1870,621,,1.23
1871,622,,0.79
1872,623,,0.75
1873,623,,0.64
1874,623,,0.21
1875,623,,0.18
1876,623,,0.26
1877,624,,0.26
1878,624,,1
1879,624,,0.74
1880,624,,0.27
1881,625,,1.1
1882,625,,0.34
1883,625,,0.34
1884,626,,0.95
1885,626,,0.39
1886,626,,0.35
1887,627,,0.96
1888,627,,0.28
1889,628,,0.78
1890,628,,0.29
1891,628,,0.33
1892,628,,0.86
1893,628,,0.35
1894,628,,1.15
1895,629,,93.17
1896,629,,113.83
1897,629,,102.39
1898,630,,130.66
1899,630,,123.83
1900,630,,132.31
1901,631,,94.76
1902,632,,107.03
1903,632,,105.19
1904,632,,102.5
1905,632,,80.32
1906,632,,118.66
1907,633,,374.68
1908,634,,352.77
1909,634,,383.37
1910,635,,297.35
1911,635,,282.44
1912,635,,265.83
1913,635,,284.05
1914,636,,191.7
1915,636,,198.34
1916,636,,188.33
1917,637,,0.26
1918,637,,1.51
1919,637,,0.32
1920,637,,1.17
1921,638,,0.31
1922,638,,0.24
1923,639,,0.24
1924,639,,0.97
1925,639,,1.14
1926,640,,0.96
1927,640,,0.36
1928,640,,1.03
1929,641,,403.99
1930,641,,362.17
1931,641,,320.09
1932,641,,370.1
1933,642,,332.06
1934,642,,330.43
1935,642,,308.01
1936,642,,292.53
1937,642,,266.25
1938,643,,182.69
1939,643,,179.67
1940,643,,200.82
1941,643,,197.13
1942,643,,203.67
1943,644,,0.9
1944,644,,0.33
1945,644,,1.2
1946,644,,0.25
1947,644,,0.35
1948,645,,1.05
1949,645,,0.83
1950,646,,0.22
1951,646,,0.83
1952,646,,0.92
1953,647,,0.92
1954,647,,0.26
1955,647,,0.97
1956,648,,405.88
1957,648,,413.6
1958,649,,367.16
1959,649,,358.19
1960,649,,406
1961,650,,315.2
1962,650,,260.19
1963,650,,237.8
1964,650,,302.96
1965,650,,288.49
1966,651,,218.86
1967,651,,197.88
1968,651,,194.15
1969,651,,160.61
1970,652,,1.04
1971,652,,0.31
1972,653,,0.36
1973,653,,1.04
1974,654,,0.29
1975,655,,0.27
1976,655,,0.27
1977,655,,0.92
1978,655,,1.23
1979,655,,0.94
1980,655,,0.29
1981,656,,0.97
1982,656,,0.77
1983,656,,1.16
1984,657,,0.39
1985,657,,0.8
1986,657,,0.21
1987,657,,0.97
1988,658,,1.14
1989,658,,0.34
1990,659,,0.32
1991,659,,0.25
1992,660,,97
1993,660,,104.72
1994,660,,90.78
1995,661,,118.12
1996,662,,118.61
1997,662,,111.53
1998,662,,114.15
1999,663,,108.85
2000,664,,105.94
2001,664,,93.05
2002,664,,109.69
2003,665,,370.81
2004,665,,405.7
2005,665,,351.74
2006,665,,412.21
2007,666,,289.31
2008,666,,280.56
2009,666,,255.36
2010,666,,274.18
2011,667,,178.95
2012,667,,181.35
2013,668,,227.83
2014,668,,192.69
2015,668,,205.81
2016,669,,0.24
2017,669,,0.75
2018,669,,0.18
2019,669,,0.32
2020,670,,0.88
2021,670,,0.26
2022,670,,0.32
2023,670,,0.31
2024,670,,1.21
2025,670,,0.76
2026,671,,0.28
2027,672,,0.35
2028,672,,0.26
2029,672,,1.04
2030,672,,0.29
2031,672,,1.42
2032,673,,0.17
2033,673,,0.24
2034,673,,1.05
2035,674,,1.03
2036,674,,0.7
2037,675,,0.31
2038,675,,0.82
2039,675,,0.75
2040,675,,1.01
2041,676,,0.26
2042,676,,0.35
2043,676,,1.18
2044,676,,0.96
2045,676,,0.27
2046,677,,106.39
2047,677,,107.25
2048,677,,116.2
2049,678,,125.61
2050,679,,124.63
2051,679,,123.26
2052,680,,95.71
2053,680,,94.19
2054,680,,84.48
2055,680,,96.65
2056,680,,102.78
2057,680,,121.86
2058,681,,304.3
2059,681,,369.94
2060,681,,392.67
2061,682,,271.22
2062,683,,284.68
2063,683,,274.84
2064,684,,312.02
2065,684,,326.45
2066,684,,280.63
2067,684,,291.6
2068,685,,197.31
2069,686,,211.91
2070,686,,212.92
2071,686,,190.86
2072,686,,191.94
2073,687,,0.88
2074,687,,0.35
2075,687,,0.37
2076,688,,1.04
2077,688,,0.31
2078,689,,0.94
2079,689,,1.05
2080,689,,0.28
2081,690,,1.14
2082,690,,1.25
2083,690,,0.24
2084,691,,1.36
2085,691,,0.19
2086,691,,1.35
2087,691,,0.31
2088,691,,1.03
2089,692,,1.23
2090,692,,0.17
2091,692,,0.94
2092,692,,1.25
2093,692,,1.13
2094,692,,0.25
2095,693,,108.91
2096,693,,109.09
2097,693,,102.53
2098,693,,105.41
2099,693,,103.65
2100,694,,104.32
2101,694,,130.04
2102,694,,114.54
2103,694,,120.91
2104,695,,111.37
2105,695,,84.05
2106,696,,110.83
2107,696,,98.28
2108,696,,90.34
2109,696,,96.93
2110,697,,422.36
2111,698,,356.72
2112,698,,327.39
2113,699,,288.69
2114,699,,292.8
2115,699,,346.62
2116,699,,258.84
2117,699,,287.9
2118,700,,198.91
2119,700,,194.34
2120,700,,211.75
2121,701,,0.24
2122,701,,0.23
2123,701,,1.15
2124,702,,0.89
2125,702,,1.18
2126,702,,0.8
2127,702,,0.25
2128,703,,1.03
2129,703,,0.24
2130,703,,1.03
2131,703,,1.41
2132,704,,0.95
2133,704,,0.81
2134,704,,0.32
2135,704,,0.28
2136,705,,1.07
2137,706,,0.93
2138,706,,0.31
2139,706,,0.36
2140,706,,1.25
2141,707,,0.34
2142,707,,0.34
2143,707,,1.03
2144,708,,98.52
2145,708,,96.06
2146,709,,101.64
2147,709,,97.93
2148,709,,103.46
2149,710,,137.09
2150,710,,130.6
2151,711,,116.32
2152,711,,115.32
2153,711,,120.86
2154,712,,105.76
2155,712,,91.9
2156,712,,112.48
2157,713,,344.8
2158,713,,392.09
2159,714,,379.22
2160,714,,379.7
2161,715,,294.5
2162,715,,345.82
2163,715,,270.54
2164,715,,251.91
2165,716,,186.66
2166,716,,197.99
2167,716,,180.29
2168,717,,1.07
2169,717,,0.17
2170,717,,0.25
2171,717,,0.97
2172,717,,1.25
2173,718,,0.24
2174,718,,0.25
2175,718,,0.96
2176,719,,0.7
2177,719,,0.27
2178,719,,0.94
2179,719,,1.39
2180,719,,0.56
2181,720,,1.15
2182,720,,1.1
2183,720,,0.27
2184,720,,1.03
2185,720,,1.12
2186,721,,0.67
2187,721,,0.87
2188,721,,1.19
2189,722,,97.45
2190,723,,103.52
2191,723,,98.18
2192,723,,93.65
2193,723,,100.64
2194,724,,131.81
2195,724,,128.72
2196,724,,119.44
2197,725,,115.11
2198,725,,89.24
2199,725,,99.33
2200,725,,100.74
2201,726,,368.13
2202,726,,383.63
2203,726,,419.68
2204,726,,396.59
2205,727,,278.19
2206,727,,287.68
2207,727,,347.54
2208,728,,213.22
2209,728,,208.84
2210,728,,204.07
2211,728,,201.89
2212,729,,0.94
2213,729,,0.37
2214,729,,0.34
2215,730,,0.38
2216,730,,1.12
2217,730,,1.07
2218,730,,1.23
2219,730,,1.14
2220,730,,0.34
2221,730,,0.32
2222,731,,349.13
2223,731,,342.81
2224,731,,407.29
2225,732,,273.43
2226,733,,322.66
2227,733,,329.16
2228,734,,205.84
2229,734,,211.03
2230,734,,193.37
2231,735,,0.3
2232,735,,0.7
2233,735,,0.32
2234,736,,0.35
2235,736,,0.31
2236,737,,0.67
2237,737,,0.22
2238,737,,0.94
2239,738,,0.78
2240,738,,1
2241,738,,0.23
2242,738,,0.97
2243,738,,0.26
2244,739,,378.09
2245,739,,353.84
2246,739,,420.45
2247,740,,299.45
2248,740,,272.85
2249,741,,284.67
2250,741,,357.6
2251,741,,298.36
2252,741,,325.41
2253,742,,197.92
2254,743,,225.58
2255,743,,213.84
2256,743,,169.07
2257,743,,193.85
2258,743,,206.81
2259,743,,219.52
2260,744,,0.3
2261,744,,0.88
2262,744,,1.05
2263,745,,0.3
2264,745,,0.18
2265,746,,1.03
2266,746,,0.96
2267,746,,0.96
2268,747,,1.07
2269,747,,0.29
2270,747,,0.93
2271,747,,1.16
2272,747,,0.3
2273,747,,1.41
2274,748,,1.07
2275,748,,0.35
2276,748,,1.15
2277,749,,1.13
2278,749,,0.29
2279,749,,0.41
2280,749,,0.28
2281,749,,1.04
2282,750,,0.28
2283,750,,1.14
2284,751,,112.66
2285,751,,108.44
2286,752,,88.74
2287,752,,100.27
2288,752,,89.74
2289,753,,121.49
2290,753,,120.87
2291,753,,108.07
2292,754,,92.51
2293,754,,99.7
2294,754,,105.36
2295,754,,87.21
2296,754,,101.13
2297,755,,403.1
2298,755,,360.48
2299,755,,371.28
2300,755,,338.57
2301,755,,372.23
2302,756,,316.4
2303,757,,293.36
2304,757,,306.6
2305,757,,341.75
2306,758,,163.78
2307,758,,170.34
2308,758,,174.34
2309,758,,213.78
2310,758,,200.98
2311,758,,205.66
2312,759,,0.29
2313,759,,0.32
2314,760,,0.94
2315,760,,0.31
2316,760,,0.8
2317,761,,0.33
2318,761,,0.29
2319,761,,0.3
2320,762,,0.84
2321,762,,0.25
2322,762,,0.35
2323,763,,0.91
2324,763,,1.17
2325,763,,0.41
2326,763,,1.19
2327,764,,0.99
2328,764,,0.36
2329,765,,0.32
2330,765,,0.27
2331,766,,0.34
2332,766,,0.25
2333,766,,0.3
2334,766,,1.22
2335,766,,0.32
2336,767,,0.74
2337,767,,0.37
2338,768,,0.35
2339,769,,0.98
2340,769,,0.25
2341,769,,0.39
2342,769,,1.38
2343,769,,0.3
2344,770,,97.51
2345,770,,106.37
2346,770,,92.36
2347,770,,106.91
2348,770,,105.85
2349,770,,103.63
2350,770,,110.18
2351,771,,131.11
2352,772,,135
2353,772,,133.83
2354,772,,123.76
2355,772,,114.31
2356,773,,106.01
2357,773,,98.22
2358,773,,106.95
2359,773,,89.99
2360,774,,361.89
2361,774,,396.83
2362,774,,410.06
2363,774,,355.38
2364,775,,275.4
2365,775,,330.18
2366,775,,338.14
2367,775,,326.56
2368,776,,203.53
2369,776,,185.58
2370,777,,203.2
2371,777,,199.32
2372,778,,0.31
2373,778,,0.5
2374,778,,0.84
2375,779,,0.9
2376,779,,0.25
2377,779,,0.34
2378,779,,0.25
2379,780,,0.88
2380,781,,0.28
2381,781,,0.85
2382,781,,0.61
2383,782,,0.28
2384,782,,1.03
2385,782,,0.86
2386,782,,0.19
2387,783,,0.39
2388,783,,1.27
2389,783,,0.69
2390,784,,0.66
2391,785,,0.3
2392,785,,0.14
2393,785,,0.27
2394,785,,0.76
2395,785,,0.86
2396,785,,0.28
2397,786,,0.77
2398,786,,1.24
2399,786,,0.27
2400,787,,99.69
2401,787,,107.64
2402,787,,101.23
2403,787,,105.61
2404,788,,146.45
2405,788,,121.86
2406,789,,119.01
2407,789,,109.83
2408,789,,126.16
2409,790,,105.58
2410,790,,103.1
2411,790,,100.13
2412,790,,107.3
2413,791,,339.97
2414,791,,445.29
2415,791,,293.98
2416,792,,325.84
2417,792,,332.23
2418,792,,336.99
2419,793,,201
2420,793,,185
2421,793,,233.76
2422,793,,221.92
2423,794,,0.34
2424,794,,0.83
2425,794,,0.81
2426,794,,0.57
2427,794,,0.35
2428,795,,0.92
2429,795,,1.1
2430,795,,0.99
2431,796,,0.27
2432,796,,0.24
2433,797,,0.35
2434,798,,0.98
2435,798,,0.37
2436,798,,1.14
2437,798,,0.22
2438,798,,1.01
2439,799,,0.27
2440,799,,1.17
2441,800,,0.94
2442,800,,0.25
2443,801,,0.88
2444,801,,0.95
2445,801,,1
2446,801,,1.12
2447,801,,0.27
2448,801,,1.08
2449,802,,108.49
2450,802,,101.76
2451,802,,94.38
2452,802,,108.24
2453,803,,116.99
2454,803,,116.17
2455,803,,114.13
2456,803,,127.91
2457,803,,133.66
2458,803,,128.31
2459,803,,139.48
2460,804,,92.84
2461,804,,101.34
2462,804,,98.62
2463,804,,94.82
2464,805,,416.02
2465,805,,391.95
2466,805,,380.37
2467,806,,327.15
2468,806,,333.8
2469,806,,280.74
2470,807,,202.42
2471,807,,177.97
2472,807,,194.54
2473,807,,193.97
2474,807,,221.07
2475,808,,0.56
2476,808,,0.21
2477,809,,0.84
2478,809,,0.92
2479,809,,0.82
2480,810,,0.41
2481,810,,0.92
2482,810,,0.3
2483,810,,0.32
2484,810,,0.34
2485,811,,1.29
2486,811,,1.11
2487,812,,0.26
2488,812,,0.57
2489,812,,0.26
2490,812,,0.39
2491,813,,0.29
2492,813,,0.74
2493,813,,1.38
2494,813,,0.32
2495,813,,0.79
2496,814,,0.43
2497,814,,1.25
2498,815,,0.33
2499,815,,0.29
2500,815,,0.21
2501,816,,95.72
2502,816,,94.4
2503,816,,91.29
2504,817,,123.76
2505,817,,114.35
2506,817,,135.09
2507,817,,122.11
2508,817,,137.92
2509,818,,106.7
2510,818,,79.25
2511,818,,83.7
2512,818,,99.94
2513,819,,338.58
2514,819,,366.83
2515,820,,323.72
2516,820,,383.42
2517,820,,358.24
2518,821,,314.49
2519,821,,314.32
2520,822,,342.53
2521,822,,289.58
2522,822,,280.33
2523,823,,185.32
2524,823,,211.56
2525,823,,202.26
2526,823,,185.93
2527,824,,0.34
2528,824,,1.1
2529,825,,1.46
2530,826,,1
2531,826,,0.46
2532,826,,0.34
2533,826,,0.38
2534,826,,0.27
2535,826,,0.34
2536,827,,1.3
2537,827,,0.22
2538,827,,1.02
2539,827,,0.26
2540,828,,324.45
2541,828,,341.27
2542,828,,337.26
2543,829,,360.37
2544,830,,276.98
2545,830,,331.29
2546,830,,274.28
2547,830,,298.33
2548,831,,188.93
2549,831,,192.6
2550,831,,179.93
2551,831,,219.93
2552,832,,0.31
2553,832,,0.24
2554,833,,0.33
2555,833,,0.81
2556,833,,0.37
2557,834,,1.28
2558,834,,0.31
2559,835,,0.85
2560,835,,0.34
2561,835,,1
2562,836,,0.24
2563,836,,0.37
2564,837,,0.78
2565,837,,0.94
2566,837,,1.07
2567,837,,1.14
2568,838,,428.21
2569,838,,392.29
2570,839,,409.05
2571,839,,343.8
2572,839,,309.76
2573,840,,251.06
2574,840,,317.23
2575,841,,281.31
2576,841,,294.37
2577,841,,292.69
2578,841,,276.04
2579,842,,222.64
2580,842,,177.71
2581,842,,209.31
2582,842,,195.14
2583,843,,0.35
2584,843,,1.21
2585,843,,0.31
2586,844,,0.38
2587,844,,0.64
2588,844,,1.02
2589,844,,0.23
2590,844,,1.01
2591,844,,0.33
2592,844,,0.3
2593,844,,0.24
2594,845,,1.2
2595,846,,1.08
2596,847,,0.8
2597,847,,1.07
2598,847,,1.41
2599,848,,0.35
2600,848,,0.3
2601,848,,0.33
2602,848,,0.87
2603,849,,0.86
2604,849,,0.25
2605,849,,0.85
2606,849,,0.46
2607,850,,89.99
2608,851,,110.45
2609,851,,101.02
2610,852,,126.08
2611,852,,131.15
2612,853,,122.64
2613,853,,137.43
2614,853,,125.25
2615,854,,89.38
2616,854,,90.42
2617,854,,96.25
2618,855,,98.15
2619,855,,108.61
2620,856,,290.19
2621,856,,375.01
2622,856,,348.22
2623,857,,404.91
2624,857,,321.79
2625,858,,277.28
2626,858,,286.56
2627,858,,287.85
2628,858,,266.15
2629,858,,292.42
2630,859,,211.26
2631,859,,215.29
2632,859,,210.98
2633,860,,1.59
2634,860,,0.98
2635,861,,0.31
2636,861,,0.36
2637,862,,1.23
2638,862,,1.12
2639,863,,0.31
2640,863,,0.66
2641,863,,0.25
2642,863,,0.87
2643,864,,1.06
2644,865,,1.07
2645,865,,0.27
2646,865,,0.81
2647,866,,0.97
2648,866,,0.33
2649,866,,0.93
2650,866,,1.11
2651,866,,0.34
2652,866,,0.39
2653,867,,97.97
2654,867,,95.21
2655,867,,103.87
2656,868,,130.69
2657,868,,123.8
2658,868,,124.41
2659,868,,130.43
2660,869,,109.24
2661,869,,95.02
2662,869,,100.4
2663,870,,397.66
2664,870,,346.33
2665,871,,412.12
2666,871,,384.61
2667,871,,396.62
2668,871,,361.09
2669,872,,316.23
2670,872,,268.04
2671,872,,281.87
2672,872,,263.03
2673,872,,278.15
2674,873,,205.21
2675,873,,215.48
2676,873,,208.71
2677,873,,214.65
2678,874,,0.33
2679,874,,0.26
2680,874,,0.43
2681,875,,0.85
2682,875,,0.26
2683,875,,1.38
2684,876,,0.32
2685,876,,0.77
2686,876,,1.02
2687,877,,0.28
2688,877,,0.38
2689,877,,0.33
2690,877,,0.3
2691,877,,0.27
2692,878,,0.2
2693,878,,0.32
2694,878,,0.9
2695,878,,1.34
2696,879,,0.36
2697,879,,0.8
2698,880,,0.99
2699,880,,1.27
2700,880,,0.65
2701,880,,1.36
2702,880,,0.32
2703,880,,0.74
2704,881,,101.99
2705,881,,99.51
2706,881,,93.84
2707,881,,95.29
2708,881,,86.86
2709,881,,98.28
2710,882,,135.86
2711,882,,137.73
2712,882,,137.24
2713,883,,95.75
2714,883,,91.48
2715,883,,106.61
2716,884,,364.9
2717,884,,420.69
2718,885,,386.82
2719,885,,370.68
2720,885,,359.3
2721,886,,322.09
2722,886,,290.43
2723,886,,296.66
2724,887,,188.58
2725,887,,175.62
2726,887,,201.17
2727,888,,0.28
2728,888,,0.98
2729,889,,0.34
2730,889,,0.83
2731,889,,1.12
2732,889,,0.76
2733,889,,1.27
2734,889,,0.35
2735,890,,1.25
2736,891,,1.12
2737,891,,1.03
2738,891,,0.29
2739,892,,0.26
2740,892,,0.27
2741,892,,0.34
2742,893,,1.2
2743,893,,0.39
2744,893,,0.84
2745,893,,1
2746,894,,0.33
2747,894,,1.04
2748,894,,0.38
2749,894,,0.35
2750,894,,1.15
2751,894,,0.24
2752,895,,91.1
2753,896,,108.65
2754,896,,93.58
2755,897,,131.4
2756,897,,115.68
2757,898,,126.89
2758,899,,114.14
2759,899,,106.72
2760,899,,105.27
2761,900,,378.71
2762,900,,371.62
2763,900,,392.95
2764,900,,387.65
2765,900,,405.39
2766,900,,409.6
2767,901,,262.32
2768,901,,304.77
2769,901,,336.28
2770,902,,216.69
2771,902,,160.75
2772,902,,212.93
2773,903,,0.99
2774,904,,1.14
2775,904,,0.24
2776,904,,0.72
2777,904,,1.1
2778,904,,0.89
2779,904,,0.87
2780,905,,0.29
2781,905,,0.93
2782,905,,1.18
2783,905,,0.18
2784,905,,0.35
2785,906,,0.29
2786,906,,0.44
2787,906,,0.27
2788,907,,1.08
2789,907,,0.33
2790,908,,1.24
2791,908,,0.78
2792,908,,0.89
2793,908,,0.73
2794,908,,0.31
2795,909,,0.74
2796,909,,0.22
2797,909,,0.36
2798,909,,0.25
2799,910,,99.92
2800,910,,106.92
2801,911,,106.52
2802,911,,94.92
2803,911,,90.6
2804,912,,132.71
2805,912,,118.28
2806,912,,112.29
2807,913,,98.94
2808,913,,109.18
2809,913,,91.75
2810,914,,363.46
2811,914,,354.36
2812,915,,388.49
2813,915,,403.12
2814,916,,308.73
2815,917,,325.24
2816,917,,306.72
2817,917,,291.58
2818,918,,208.3
2819,918,,189.45
2820,918,,186.72
2821,919,,1.09
2822,919,,1.03
2823,919,,0.3
2824,920,,0.29
2825,920,,0.39
2826,921,,0.71
2827,921,,1.03
2828,921,,0.79
2829,921,,1.02
2830,922,,0.32
2831,922,,0.76
2832,922,,0.26
2833,922,,0.26
2834,922,,0.32
2835,922,,0.33
2836,923,,400.43
2837,924,,334.91
2838,924,,398.92
2839,924,,384.25
2840,924,,376.13
2841,925,,296.05
2842,925,,273.26
2843,925,,316.47
2844,925,,258.41
2845,925,,286.79
2846,926,,209.04
2847,926,,222.28
2848,926,,204.87
2849,927,,0.25
2850,928,,0.83
2851,928,,0.25
2852,928,,0.84
2853,928,,1.57
2854,928,,0.7
2855,928,,0.26
2856,929,,1.33
2857,929,,0.32
2858,929,,1.2
2859,930,,403.77
2860,930,,372.06
2861,930,,390.81
2862,931,,296.85
2863,931,,295.08
2864,931,,274.39
2865,931,,316.36
2866,932,,194.32
2867,933,,197.67
2868,933,,181.54
2869,933,,181.92
2870,933,,186.34
2871,933,,203.65
2872,934,,0.58
2873,934,,1.03
2874,935,,0.28
2875,935,,1.2
2876,935,,1.03
2877,935,,0.32
2878,935,,0.25
2879,936,,0.25
2880,936,,1.31
2881,936,,0.79
2882,937,,0.25
2883,937,,1.19
2884,937,,0.27
2885,938,,0.8
2886,938,,0.27
2887,939,,0.26
2888,940,,1.02
2889,940,,0.88
2890,941,,0.72
2891,941,,1.04
2892,941,,0.21
2893,941,,1.04
2894,942,,118.18
2895,942,,100.66
2896,942,,109.61
2897,942,,103.72
2898,943,,124.86
